instancia,variante,status,rc,tiempo_solver_s,gap_pct,objetivo_solver,objetivo_post,status_solver,best_bound,nodos_explorados,iter_simplex,presolve_time_s,rows_cargadas,cols_cargadas,nz_cargados,rows_presolved,cols_presolved,nz_presolved,reduccion_rows_pct,reduccion_cols_pct,reduccion_nz_pct,solver_warnings,solver_warnings_txt,matrix_min,matrix_max,objective_min,objective_max,rhs_min,rhs_max,bounds_min,bounds_max,matrix_range_ratio_vs_base,objective_range_ratio_vs_base,rhs_range_ratio_vs_base,bounds_range_ratio_vs_base,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preprocesamiento_s,tiempo_total_s,speedup_vs_base,speedup_solver_vs_base,speedup_total_vs_base,overhead_preprocesamiento_vs_base,ratio_preproc_solver,gap_delta_vs_base,obj_solver_delta_vs_base,obj_solver_rel_delta_vs_base,obj_post_delta_vs_base,obj_post_rel_delta_vs_base,matrix_kappa_ratio_vs_base,kappa_proxy_ratio,kappa_solver,kappa_solver_exact,kappa_solver_ratio_vs_base,work_units,dettime_ticks,root_gap,root_time,tiempo_determinista,speedup_det_vs_base,primal_integral,kappa_arbol_max,kappa_attention,kappa_stable_frac,kappa_suspicious_frac,kappa_unstable_frac,kappa_illposed_frac,kappa_arbol_max_ratio_vs_base,mip_equivalente,post_factible,solver_max_viol,solver_int_viol,solver_obj_diff,post_max_viol,post_int_viol,verif_solver_avg_viol,verif_solver_p95_viol,verif_solver_p99_viol,verif_solver_max_viol_rel,verif_solver_max_viol_relact,verif_post_avg_viol,verif_post_p95_viol,verif_post_p99_viol,verif_post_max_viol_rel,verif_post_max_viol_relact,verif_solver_max_le,verif_solver_max_ge,verif_solver_max_eq,verif_solver_max_lb,verif_solver_max_ub,verif_solver_max_int,verif_solver_viol_le_count,verif_solver_viol_ge_count,verif_solver_viol_eq_count,verif_solver_viol_lb_count,verif_solver_viol_ub_count,verif_solver_viol_int_count,verif_solver_missing,verif_solver_obj_original,verif_post_max_le,verif_post_max_ge,verif_post_max_eq,verif_post_max_lb,verif_post_max_ub,verif_post_max_int,verif_post_viol_le_count,verif_post_viol_ge_count,verif_post_viol_eq_count,verif_post_viol_lb_count,verif_post_viol_ub_count,verif_post_viol_int_count,verif_post_missing,verif_post_obj_original,obj_original_variante,abs_obj_diff_vs_base,rel_obj_diff_vs_base,sentido_obj_vs_base,best_bound_delta_vs_base,equivalente_vs_base,max_diff_post_csv,diffs_post_csv,csv,csv_post,log
instance001.txt,estructurado,OK,0,3600.947114154,13.834015209310444,222395.0871338713,222395.0,TIME_LIMIT,191628.91695501233,138717.0,26522838.0,0.45,23763.0,16561.0,57555.0,20112.0,14392.0,51905.0,15.36422168918066,13.097035203188213,9.816697072365564,1,Model contains large bounds,9e-06,100000.0,0.0004,100.0,0.1,5000000.0,1.0,10000000000.0,,,,,18380000000000.0,565500000000.0,1.0,1.5,0.025816908,,,,,,,,,,,,,,10025820.0,,,4502.0,,0.0,24.0,4502.0,,0.223738162062393,,,,,,,,OK,REVISAR,3.814697265625e-06,0.0,2.9103830456733704e-10,93353961.1096597,0.0,4.92789297822799e-09,1.84741111297626e-13,1.19209289550781e-07,1.81910581886768e-06,7.99840817338539e-14,341032.969620534,3.66325421920359,9621378.13083119,93353961.1096597,0.955594586740031,1.9073486328125e-06,1.86264514923096e-09,3.814697265625e-06,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,222395.087133871,34.3641891502969,6017.60146691959,93353961.1096597,0.0,0.0,0.0,866.0,298.0,1165.0,0.0,0.0,0.0,0.0,222395.087133871,222395.087133871,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance001_estructurado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance001_estructurado_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/logs/instance001_estructurado.log
instance001.txt,estructurado_full,OK,0,3600.965496624,12.20699386132027,222427.8068604869,222428.0,TIME_LIMIT,195276.05813115794,189160.0,42484304.0,0.45,23763.0,16561.0,57555.0,20112.0,14392.0,51905.0,15.36422168918066,13.097035203188213,9.816697072365564,1,Model contains large bounds,9e-06,100000.0,0.0004,100.0,0.1,90000.0,1.0,10000000000.0,,,,,18380000000000.0,13070000000.0,1.0,1.5,0.027050474,,,,,,,,,,,,,,21064599.0,,,4836.0,,0.0,23.0,4836.0,,0.187672360575589,,,,,,,,OK,REVISAR,8.08015465736389e-06,0.0,1.1641532182693481e-10,12317652.2458333,0.0,6.30765961751582e-09,4.2632564145606e-13,1.385435461998e-07,8.08015465736389e-06,2.2668435005501e-09,49123.9380015174,5.54944650110595,1263707.80294783,12317652.2458333,0.953856567859294,1.9073486328125e-06,1.86264514923096e-09,8.08015465736389e-06,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,222427.806860487,426.044494544796,6143.28519515699,12317652.2458333,0.0,0.0,0.0,1575.0,364.0,1180.0,0.0,0.0,0.0,0.0,222427.806860487,222427.806860487,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance001_estructurado_full.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance001_estructurado_full_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/logs/instance001_estructurado_full.log
instance001.txt,estructurado_plano,OK,0,3601.546725935,12.20699386132027,222427.8068604869,222428.0,TIME_LIMIT,195276.05813115794,188397.0,42187062.0,0.45,23763.0,16561.0,57555.0,20112.0,14392.0,51905.0,15.36422168918066,13.097035203188213,9.816697072365564,1,Model contains large bounds,9e-06,100000.0,0.0004,100.0,0.1,90000.0,1.0,10000000000.0,,,,,18380000000000.0,13070000000.0,0.0,0.0,0.014687277,,,,,,,,,,,,,,21064599.0,,,4812.0,,0.0,23.0,4812.0,,0.187943183328076,,,,,,,,OK,REVISAR,8.08015465736389e-06,0.0,1.1641532182693481e-10,12317652.2458333,0.0,6.30765961751582e-09,4.2632564145606e-13,1.385435461998e-07,8.08015465736389e-06,2.2668435005501e-09,49123.9380015174,5.54944650110595,1263707.80294783,12317652.2458333,0.953856567859294,1.9073486328125e-06,1.86264514923096e-09,8.08015465736389e-06,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,222427.806860487,426.044494544796,6143.28519515699,12317652.2458333,0.0,0.0,0.0,1575.0,364.0,1180.0,0.0,0.0,0.0,0.0,222427.806860487,222427.806860487,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance001_estructurado_plano.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance001_estructurado_plano_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/logs/instance001_estructurado_plano.log
instance001.txt,estructurado_matricial,OK,0,3601.063346474,14.335836553992237,222309.99861540005,222310.0,TIME_LIMIT,190440.0005707139,170608.0,32000888.0,0.46,23763.0,16561.0,57555.0,20119.0,14391.0,52069.0,15.334764129108278,13.10307348590061,9.531752236990705,1,Model contains large bounds,9e-06,100000.0,0.0004,100.0,0.02,300000000.0,1.0,10000000000.0,,,,,18380000000000.0,30850000000000.0,1.0,1.0,0.027363156,,,,,,,,,,,,,,17565062.0,,,4722.0,,0.0,24.0,4722.0,,0.236433822233749,,,,,,,,OK,REVISAR,7.62939453125e-06,0.0,5.820766091346741e-11,98005095.8839779,0.0,4.7524904334393e-09,1.13686837721616e-13,1.03441998362543e-07,1.9073486328125e-06,5.69964408297183e-14,362885.82926238,3.71443515145925,9850914.97330703,98005095.8839779,0.95435346959937,7.62939453125e-06,1.86264514923096e-09,2.28406861424446e-06,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,222309.9986154,32.4870649184558,6017.60146691953,98005095.8839779,0.0,0.0,0.0,902.0,287.0,1159.0,0.0,0.0,0.0,0.0,222309.9986154,222309.9986154,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance001_estructurado_matricial.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance001_estructurado_matricial_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/logs/instance001_estructurado_matricial.log
instance001.txt,matricial_full,OK,0,3600.917022243,13.573871250618986,223043.92600953171,223044.0,TIME_LIMIT,192768.230660672,89382.0,19344503.0,0.47,23763.0,16561.0,57555.0,20119.0,14391.0,52069.0,15.334764129108278,13.10307348590061,9.531752236990705,1,Model contains large bounds,9e-06,100000.0,0.0004,100.0,0.02,300000000.0,1.0,10000000000.0,,,,,18380000000000.0,30850000000000.0,1.0,1.0,0.028056697,,,,,,,,,,,,,,11269142.0,,,4512.0,,0.0,24.0,4512.0,,0.224590029665967,,,,,,,,OK,REVISAR,2.38418579101562e-06,0.0,2.9103830456733704e-10,93699581.5047042,0.0,3.90869627869271e-09,1.13686837721616e-13,1.08033418655396e-07,1.36112794280052e-06,1.23289599226654e-11,350221.183147438,3.47136339293328,8075786.48287454,93699581.5047042,0.95692760760968,1.9073486328125e-06,1.86264514923096e-09,2.38418579101562e-06,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,223043.926009532,29.0946717283817,6017.60146691953,93699581.5047042,0.0,0.0,0.0,865.0,289.0,1163.0,0.0,0.0,0.0,0.0,223043.926009532,223043.926009532,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance001_matricial_full.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance001_matricial_full_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/logs/instance001_matricial_full.log
instance001.txt,matricial_plano,OK,0,3610.085463616,13.340331492741745,223043.92600953171,223044.0,TIME_LIMIT,193289.12690543456,90532.0,19729328.0,0.46,23763.0,16561.0,57555.0,20119.0,14391.0,52069.0,15.334764129108278,13.10307348590061,9.531752236990705,1,Model contains large bounds,9e-06,100000.0,0.0004,100.0,0.02,300000000.0,1.0,10000000000.0,,,,,18380000000000.0,30850000000000.0,0.0,0.0,0.014487103,,,,,,,,,,,,,,,,,4544.0,,0.0,24.0,4544.0,,0.223964574144607,,,,,,,,OK,REVISAR,2.38418579101562e-06,0.0,2.9103830456733704e-10,93699581.5047042,0.0,3.90869627869271e-09,1.13686837721616e-13,1.08033418655396e-07,1.36112794280052e-06,1.23289599226654e-11,350221.183147438,3.47136339293328,8075786.48287454,93699581.5047042,0.95692760760968,1.9073486328125e-06,1.86264514923096e-09,2.38418579101562e-06,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,223043.926009532,29.0946717283817,6017.60146691953,93699581.5047042,0.0,0.0,0.0,865.0,289.0,1163.0,0.0,0.0,0.0,0.0,223043.926009532,223043.926009532,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance001_matricial_plano.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance001_matricial_plano_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/logs/instance001_matricial_plano.log
instance002.txt,estructurado,OK,0,884.532727381,0.930086945543991,1094187.6117155121,1094190.0,OPTIMAL,1084010.7155791866,38394.0,21867928.0,0.48,23763.0,16561.0,57555.0,20046.0,14325.0,51816.0,15.64196439843454,13.501600144918784,9.971331769611675,1,Model contains large bounds,8e-06,100000.0,0.0005,100.0,0.2,5000000.0,1.0,10000000000.0,,,,,22530000000000.0,576300000000.0,1.0,1.5,0.025645549,,,,,,,,,,,,,,3339540.0,,,1268.0,,0.0,33.0,1268.0,,0.03383373918866,,,,,,,,OK,REVISAR,6.97746872901917e-06,0.0,2.0954757928848267e-09,114246476.481718,0.0,3.92121258899153e-09,4.65661287307739e-10,9.28103690966968e-08,6.97746872901917e-06,7.98176813528679e-14,549905.458730964,2.66659349288618,16749034.554003,114246476.481718,1.0,5.0931703299284e-11,0.0,6.97746872901917e-06,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1094187.61171551,33.254499644566,8460.61218346894,114246476.481718,0.0,0.0,0.0,269.0,384.0,1091.0,0.0,0.0,0.0,0.0,1094187.61171551,1094187.61171551,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance002_estructurado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance002_estructurado_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/logs/instance002_estructurado.log
instance002.txt,estructurado_full,OK,0,1094.658937061,0.0,1094187.6117155065,1094190.0,OPTIMAL,1094187.6117155065,41160.0,15501726.0,0.5,23763.0,16561.0,57555.0,20046.0,14325.0,51816.0,15.64196439843454,13.501600144918784,9.971331769611675,1,Model contains large bounds,8e-06,100000.0,0.0005,100.0,0.2,100000.0,1.0,10000000000.0,,,,,22530000000000.0,14090000000.0,1.0,1.5,0.02766218,,,,,,,,,,,,,,5274439.0,,,1377.0,,0.0,23.0,1377.0,,0.037613430193993,,,,,,,,OK,REVISAR,2.86055728793144e-06,0.0,3.4924596548080444e-09,18992151.4946734,0.0,3.23629682024503e-09,1.35003119794419e-13,1.04308128356934e-07,2.86055728793144e-06,2.72332141546443e-14,91472.4664692658,7.44590293869829,2931130.82566971,18992151.4946734,1.0,7.27595761418343e-12,0.0,2.86055728793144e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1094187.61171551,981.138765832715,8781.20415880415,18992151.4946734,0.0,0.0,0.0,1207.0,486.0,1088.0,0.0,0.0,0.0,0.0,1094187.61171551,1094187.61171551,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance002_estructurado_full.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance002_estructurado_full_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/logs/instance002_estructurado_full.log
instance002.txt,estructurado_plano,OK,0,1147.251621063,0.0,1094187.6117155065,1094190.0,OPTIMAL,1094187.6117155065,41160.0,15501726.0,0.52,23763.0,16561.0,57555.0,20046.0,14325.0,51816.0,15.64196439843454,13.501600144918784,9.971331769611675,1,Model contains large bounds,8e-06,100000.0,0.0005,100.0,0.2,100000.0,1.0,10000000000.0,,,,,22530000000000.0,14090000000.0,0.0,0.0,0.014977078,,,,,,,,,,,,,,5274439.0,,,1377.0,,0.0,23.0,1377.0,,0.037207497148768,,,,,,,,OK,REVISAR,2.86055728793144e-06,0.0,3.4924596548080444e-09,18992151.4946734,0.0,3.23629682024503e-09,1.35003119794419e-13,1.04308128356934e-07,2.86055728793144e-06,2.72332141546443e-14,91472.4664692658,7.44590293869829,2931130.82566971,18992151.4946734,1.0,7.27595761418343e-12,0.0,2.86055728793144e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1094187.61171551,981.138765832715,8781.20415880415,18992151.4946734,0.0,0.0,0.0,1207.0,486.0,1088.0,0.0,0.0,0.0,0.0,1094187.61171551,1094187.61171551,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance002_estructurado_plano.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance002_estructurado_plano_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/logs/instance002_estructurado_plano.log
instance002.txt,estructurado_matricial,OK,0,1142.95458455,0.0,1094187.6117155144,1094190.0,OPTIMAL,1094187.6117155144,42007.0,17088238.0,0.57,23763.0,16561.0,57555.0,20066.0,14324.0,52088.0,15.55779994108488,13.507638427631182,9.498740335331423,1,Model contains large bounds,8e-06,100000.0,0.0005,100.0,0.03,300000000.0,1.0,10000000000.0,,,,,22530000000000.0,32420000000000.0,1.0,1.0,0.030242001,,,,,,,,,,,,,,13164643.0,,,1255.0,,0.0,25.0,1255.0,,0.03895510686914,,,,,,,,OK,REVISAR,3.03797423839569e-06,0.0,4.423782229423523e-09,114246476.481718,0.0,3.11175109130298e-09,8.88178419700125e-14,1.05304643511774e-07,2.11130827665329e-06,3.50816353089212e-14,549905.458730962,2.66659349288615,16749034.5540027,114246476.481718,1.0,1.45519152283669e-11,1.86264514923096e-09,3.03797423839569e-06,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1094187.61171551,33.2544996445658,8460.61218346882,114246476.481718,0.0,0.0,0.0,269.0,384.0,1089.0,0.0,0.0,0.0,0.0,1094187.61171551,1094187.61171551,,,,,N/D,,,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance002_estructurado_matricial.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/resultados/instance002_estructurado_matricial_postprocesado.csv,/clusteruy/home/mathiasr/generator-aware-row-scaling/results-revision/coverage-policy/full-1pct/logs/instance002_estructurado_matricial.log
